4513;CABELO;45077;55;C.C CLAYTON;BELEZA;D
4512;GASOLINA;45077;113,99;C.C CLAYTON;TRANSPORTE;D
4515;MERCADO;45077;192;C.C CLAYTON;MERCADO;D
4511;MERCADO;45076;97,98;C.C CLAYTON;MERCADO;D
4509;POUPANCA;45076;500;INVESTIMENTOS;C.C CLAYTON;D
4510;VIDA DE MERDA;45076;987,38;C.C CLAYTON;OUTROS;D
4508;PADARIA;45067;40;C.C CLAYTON;MERCADO;D
4507;ACADEMIA E REMEDIO;45067;200;C.C CLAYTON;SAÚDE;D
4506;SEI LA;45066;1886,01;C.C CLAYTON;OUTROS;D
4505;ELG;45066;2000;SALÁRIO - CLAYTON;C.C CLAYTON;E
4503;MERCADO;45057;-77,92;C.C CLAYTON;MERCADO;D
4502;REMEDIO;45057;7,64;C.C CLAYTON;SAÚDE;D
4497;MARMITA;45057;14,78;C.C CLAYTON;GORDÍCE;D
4494;SEGURO DE VIDA;45057;30,09;C.C CLAYTON;SAÚDE;D
4495;BK JAQUELINE;45057;51,79;C.C CLAYTON;MERCADO;D
4504;BOLETO QUINTO ANDAR;45057;184,43;C.C CLAYTON;OUTROS;D
4500;GASOLINA;45057;308;C.C CLAYTON;TRANSPORTE;D
4501;CARD CRED;45057;1579;C.C CLAYTON;FAT. CARTÃO DE CRÉDITO;D
4499;ALUGUEL;45057;2131,03;C.C CLAYTON;CASA;D
4498;MARMIRTA;45055;48;C.C CLAYTON;GORDÍCE;D
4496;UBER;45054;148,33;C.C CLAYTON;TRANSPORTE;D
4486;MERCADO;45053;250;C.C CLAYTON;MERCADO;D
4491;POUPANCA;45053;500;C.C CLAYTON;INVESTIMENTOS;D
4490;MERCADP;45053;581,97;C.C CLAYTON;MERCADO;D
4488;FAT CARD NU;45053;684,89;C.C CLAYTON;FAT. CARTÃO DE CRÉDITO;D
4492;MERCADO;45053;940,89;C.C CLAYTON;MERCADO;D
4489;NUBANK;45053;1000;C.C CLAYTON;RENEG. SANTANDER (CLAYTON);D
4484;CARRO CAMILA;45053;1023;C.C CLAYTON;PARCELA DO CARRO;D
4485;CARRO AGORA;45053;1764,1;C.C CLAYTON;PARCELA DO CARRO;D
4493;EDUCACAO;45053;1900;C.C CLAYTON;EDUCAÇÃO;D
4487;SALARIO;45053;14000;SALÁRIO - CLAYTON;C.C CLAYTON;E
4481;TRANSPORTA;45049;200;C.C CLAYTON;TRANSPORTE;D
4482;MERCADO;45049;446;C.C CLAYTON;MERCADO;D
4480;MARMITA;45048;172;C.C CLAYTON;GORDÍCE;D
4478;MERCADO;45046;219,06;C.C CLAYTON;MERCADO;D
4479;OUTROS;45046;327,15;C.C CLAYTON;OUTROS;D
4483;CARTAO CRED;45045;53,3;C.C CLAYTON;FAT. CARTÃO DE CRÉDITO;D
4477;MERCADO;45045;180;C.C CLAYTON;MERCADO;D
4476;OUTROS;45043;2910,05;C.C CLAYTON;OUTROS;D
4475;CASA;45031;2300;C.C CLAYTON;CASA;D
4472;PADARIA;45023;40,94;C.C CLAYTON;MERCADO;D
4471;GASOLIAN;45023;100;C.C CLAYTON;TRANSPORTE;D
4473;MERCADO;45023;720;C.C CLAYTON;MERCADO;D
4474;AEEE;45023;1004,94;C.C CLAYTON;PARCELA DO CARRO;D
4463;ESTACIONAMENTO;45022;30;C.C CLAYTON;TRANSPORTE;D
4458;PADARIA;45022;36,9;C.C CLAYTON;MERCADO;D
4465;ALMOCO;45022;41;C.C CLAYTON;GORDÍCE;D
4457;GORDICE;45022;44,8;C.C CLAYTON;GORDÍCE;D
4459;FARMACIA;45022;64,86;C.C CLAYTON;SAÚDE;D
4466;PANVEL JAQUELIN;45022;126,95;C.C CLAYTON;SAÚDE;D
4467;PIX JAQUELINE SEI LA OQ;45022;150;C.C CLAYTON;OUTROS;D
4470;GUI CONTADOR;45022;220;C.C CLAYTON;IMPOSTOS E TAXAS;D
4462;MALA;45022;400;C.C CLAYTON;OUTROS;D
4468;MERCADO;45022;965,11;C.C CLAYTON;MERCADO;D
4461;FATURA CRED;45022;1036,61;C.C CLAYTON;FAT. CARTÃO DE CRÉDITO;D
4469;VAN ESCOLA FACULDADE';45022;1710;C.C CLAYTON;EDUCAÇÃO;D
4464;FATURA CRED;45022;2282,88;C.C CLAYTON;FAT. CARTÃO DE CRÉDITO;D
4460;SALARIO;45022;16000;SALÁRIO - CLAYTON;C.C CLAYTON;E
4456;MERCADO;45021;150;C.C CLAYTON;MERCADO;D
4455;GASOLIAN;45020;100;C.C CLAYTON;TRANSPORTE;D
4454;ELG REEMBOLSO ;45020;159,25;JAF - REMUNERAÇÃO/OUTROS;C.C CLAYTON;E
4453;CARROA;45018;100;C.C CLAYTON;TRANSPORTE;D
4452;MERCADO;45018;437,99;C.C CLAYTON;MERCADO;D
4447;GORDICE;45016;23,83;C.C CLAYTON;GORDÍCE;D
4449;GASOLIAN;45016;238,67;C.C CLAYTON;TRANSPORTE;D
4448;CONSULADO;45016;300;C.C CLAYTON;OUTROS;D
4450;CONDOMINIO DA CASA DE LA;45016;386,15;C.C CLAYTON;CASA;D
4451;OUTROS;45016;1845,98;C.C CLAYTON;OUTROS;D
4446;ROUPAS;45006;250;C.C CLAYTON;ROUPAS;D
4445;MERCADO;45006;500,47;C.C CLAYTON;MERCADO;D
4444;GASOLINA;45005;301,33;C.C CLAYTON;TRANSPORTE;D
4437;MILIUM;45004;47,6;C.C CLAYTON;OUTROS;D
4440;UBER;45004;56,93;C.C CLAYTON;TRANSPORTE;D
4441;CABELO;45004;104,5;C.C CLAYTON;BELEZA;D
4435;IFOOD;45004;125,22;C.C CLAYTON;GORDÍCE;D
4442;JAQUELINE IFOOD;45004;141,32;C.C CLAYTON;GORDÍCE;D
4443;ACADEMIA;45004;162,06;C.C CLAYTON;SAÚDE;D
4439;CONDOMINIO;45004;422,08;C.C CLAYTON;CASA;D
4438;MERCADO JAQUE;44997;500;C.C CLAYTON;MERCADO;D
4426;GORDICE;44996;140,63;C.C CLAYTON;GORDÍCE;D
4430;JAQUELINE MATRICULA;44996;300;C.C CLAYTON;EDUCAÇÃO;D
4428;UBER AJQUE;44996;348,49;C.C CLAYTON;TRANSPORTE;D
4427;CONTADOR;44996;370;C.C CLAYTON;IMPOSTOS E TAXAS;D
4433;MERCADO;44996;864,15;C.C CLAYTON;MERCADO;D
4431;FATURA NU;44996;868,14;C.C CLAYTON;FAT. CARTÃO DE CRÉDITO;D
4434;GELADEIRA;44996;1300;JAF - REMUNERAÇÃO/OUTROS;C.C CLAYTON;E
4432;CASA;44996;1471,77;C.C CLAYTON;CASA;D
4436;RENNER CARD;44996;1502,84;C.C CLAYTON;FAT. CARTÃO DE CRÉDITO;D
4429;EMP NUBANK;44996;1613,47;C.C CLAYTON;RENEG. SANTANDER (CLAYTON);D
4424;GORDICE;44993;50;C.C CLAYTON;GORDÍCE;D
4425;CELULAR;44993;100;C.C CLAYTON;CELULAR;D
4422;IMPSOTOS;44993;817,89;C.C CLAYTON;IMPOSTOS E TAXAS;D
4420;LUZ LA;44993;958,49;C.C CLAYTON;LUZ;D
4423;EDUCA;44993;1710;C.C CLAYTON;EDUCAÇÃO;D
4421;SALARIO CLAY;44993;16000;SALÁRIO - CLAYTON;C.C CLAYTON;E
4406;FAT CARD C6 ;44986;2325,41;INVESTIMENTOS;FAT. CARTÃO DE CRÉDITO;D
4418;MERCADO;44985;271,79;C.C CLAYTON;MERCADO;D
4419;MERCADO;44985;800;C.C CLAYTON;MERCADO;D
4788;GASOLINA;44983;150;C.C CLAYTON;TRANSPORTE;D
4407;ACADEMIA;44983;169,8;C.C CLAYTON;SAÚDE;D
4415;SEGURO;44983;220;C.C CLAYTON;SEGUROS;D
4412;UBER E GASOLINA;44983;420,03;C.C CLAYTON;TRANSPORTE;D
4413;MERCADO;44983;664,24;C.C CLAYTON;MERCADO;D
4416;TUCSON CAMILLA;44983;988,62;C.C CLAYTON;PARCELA DO CARRO;D
4410;CARTAO RENNER;44983;1474,29;C.C CLAYTON;FAT. CARTÃO DE CRÉDITO;D
4417;CARRO;44983;1578,25;C.C CLAYTON;PARCELA DO CARRO;D
4405;INVESTIMENTOS;44983;1674,59;INVESTIMENTOS;C.C CLAYTON;E
4414;CASA ENTRADA CAUCAO;44983;2600;C.C CLAYTON;CASA;D
4411;MERCADO;44976;365,61;C.C CLAYTON;MERCADO;D
4408;UBER;44974;20;C.C CLAYTON;TRANSPORTE;D
4409;GORDICE;44974;54,57;C.C CLAYTON;GORDÍCE;D
4404;CARTAO NU;44973;128,99;C.C CLAYTON;FAT. CARTÃO DE CRÉDITO;D
4403;MERCADP;44973;164;C.C CLAYTON;MERCADO;D
4402;GASOLINA;44971;300;C.C CLAYTON;TRANSPORTE;D
4396;MERCADO;44970;50;C.C CLAYTON;MERCADO;D
4393;BARD NEON;44970;81,87;C.C CLAYTON;FAT. CARTÃO DE CRÉDITO;D
4401;GORDICE;44970;102;C.C CLAYTON;GORDÍCE;D
4394;CARD CRED;44970;574,16;C.C CLAYTON;FAT. CARTÃO DE CRÉDITO;D
4400;NU EMPRES;44970;1623,17;C.C CLAYTON;RENEG. SANTANDER (CLAYTON);D
4397;EDUCACAO;44970;1920;C.C CLAYTON;EDUCAÇÃO;D
4398;BELEZA;44966;63;C.C CLAYTON;BELEZA;D
4395;UBER ;44966;80;C.C CLAYTON;TRANSPORTE;D
4392;GUILHERME;44966;220;C.C CLAYTON;IMPOSTOS E TAXAS;D
4399;ALUGUEL;44966;2000;C.C CLAYTON;CASA;D
4389;GASOLIAN;44964;206,6;C.C CLAYTON;TRANSPORTE;D
4390;CREDPAGO;44964;453,6;C.C CLAYTON;RENEG. ITAÚ (CLAYTON);D
4391;ELG;44964;16000;SALÁRIO - CLAYTON;C.C CLAYTON;E
4388;MERCADO;44962;189,3;C.C CLAYTON;MERCADO;D
4386;INTERNET;44958;230;C.C CLAYTON;INTERNET;D
4387;MERCADO;44958;322,52;C.C CLAYTON;MERCADO;D
4385;INVESTIMENTOS;44958;346,45;INVESTIMENTOS;C.C CLAYTON;D
4383;MERCADO;44958;396,53;C.C CLAYTON;MERCADO;D
4382;INVESTIMENTOS;44958;396,53;INVESTIMENTOS;C.C CLAYTON;D
4384;CARRO;44956;280,07;C.C CLAYTON;TRANSPORTE;D
4381;ENERGISA;44950;14;C.C CLAYTON;LUZ;D
4380;COMIDA;44950;19,5;C.C CLAYTON;GORDÍCE;D
4379;SHOW JAQUELINE ;44950;150;C.C CLAYTON;OUTROS;D
4378;INVESTIMENTOS;44950;150;INVESTIMENTOS;C.C CLAYTON;D
4376;GORDICE;44947;150;C.C CLAYTON;GORDÍCE;D
4377;CARRO;44947;300;C.C CLAYTON;TRANSPORTE;D
4375;MERCADO;44947;509;C.C CLAYTON;MERCADO;D
4373;GORDICE;44946;273;C.C CLAYTON;GORDÍCE;D
4374;CARRO;44946;280;C.C CLAYTON;TRANSPORTE;D
4372;CARRO PAN;44945;1500;C.C CLAYTON;PARCELA DO CARRO;D
4367;REST;44943;45;C.C CLAYTON;GORDÍCE;D
4371;INTERNET;44943;230;C.C CLAYTON;INTERNET;D
4370;LUZ;44943;277,99;C.C CLAYTON;LUZ;D
4369;FACULDADE;44943;950;C.C CLAYTON;EDUCAÇÃO;D
4368;CARRO;44943;978,97;C.C CLAYTON;PARCELA DO CARRO;D
4366;CARTAO NEON;44942;495,75;C.C CLAYTON;FAT. CARTÃO DE CRÉDITO;D
4362;RENNER;44941;59,9;C.C CLAYTON;ROUPAS;D
4358;COMIDA;44941;78,25;C.C CLAYTON;GORDÍCE;D
4365;BELEZA;44941;90;C.C CLAYTON;BELEZA;D
4360;CELULA;44941;100;C.C CLAYTON;CELULAR;D
4359;ACADEMIA;44941;162,06;C.C CLAYTON;SAÚDE;D
4364;SEGURO;44941;220;C.C CLAYTON;SEGUROS;D
4363;OUTBACK;44941;278,23;C.C CLAYTON;GORDÍCE;D
4361;IPHONE ENTRADA;44941;600;C.C CLAYTON;OUTROS;D
4355;VAN E MK;44941;760;C.C CLAYTON;EDUCAÇÃO;D
4356;CARTAI;44941;1558,98;C.C CLAYTON;FAT. CARTÃO DE CRÉDITO;D
4357;CASA E CONDOMINIO;44941;2400;C.C CLAYTON;CASA;D
4354;INVESTIMENTOS;44941;2952,67;C.C CLAYTON;INVESTIMENTOS;D
4352;SALARIO CLAYTON;44941;16000;SALÁRIO - CLAYTON;C.C CLAYTON;E
4353;GORDICE ;44935;41,26;C.C CLAYTON;GORDÍCE;D
4350;GORDICE;44934;388;C.C CLAYTON;GORDÍCE;D
4351;MERCADO;44934;1000;INVESTIMENTOS;MERCADO;D
4349;CARRO;44933;3404,79;INVESTIMENTOS;TRANSPORTE;D
4344;COMBUSTIVEL E SAIDAS BRAGANCA;44925;1545,9;C.C CLAYTON;TRANSPORTE;D
4343;MERCADO;44919;1655,03;C.C CLAYTON;MERCADO;D
4340;MERCADO;44917;60;C.C CLAYTON;MERCADO;D
4339;GASOLINA;44917;495,41;C.C CLAYTON;TRANSPORTE;D
4342;SEGURO;44917;599;C.C CLAYTON;SEGUROS;D
4338;CARTAO CRED;44917;696,6;C.C CLAYTON;FAT. CARTÃO DE CRÉDITO;D
4341;INVESTIMENTOS;44917;1457,63;INVESTIMENTOS;C.C CLAYTON;D
4335;TRANSPORTE;44915;139,69;C.C CLAYTON;TRANSPORTE;D
4337;INTERNET;44915;235,68;C.C CLAYTON;INTERNET;D
4330;SP E COISA E TAL;44915;434,37;C.C CLAYTON;TRANSPORTE;D
4333;DOC CARRO;44915;600;C.C CLAYTON;TRANSPORTE;D
4336;FACULDADE JAQUE;44915;1200;C.C CLAYTON;EDUCAÇÃO;D
4331;CARRO;44915;2770;C.C CLAYTON;TRANSPORTE;D
4334;CORRET;44915;8592,73;C.C CLAYTON;INVESTIMENTOS;D
4329;CARRO;44915;15500;C.C CLAYTON;PARCELA DO CARRO;D
4332;13ELG;44915;16750;SALÁRIO - CLAYTON;C.C CLAYTON;E
4320;LUZ;44912;319;C.C CLAYTON;LUZ;D
4324;UBER;44910;340;C.C CLAYTON;TRANSPORTE;D
4325;MERCADO;44910;400;C.C CLAYTON;MERCADO;D
4326;FATURA CARTAO;44910;696,87;C.C CLAYTON;FAT. CARTÃO DE CRÉDITO;D
4323;CARRO;44910;974,63;C.C CLAYTON;PARCELA DO CARRO;D
4327;EMPRESTIMO;44910;5000;JAF - REMUNERAÇÃO/OUTROS;C.C CLAYTON;E
4328;CARRO;44910;9093,76;INVESTIMENTOS;C.C CLAYTON;D
4319;CASA BRAG;44906;100;C.C CLAYTON;LUZ;D
4317;BUCETA DO CARALHO;44906;100;INVESTIMENTOS;MERCADO;D
4315;UBER;44906;130;C.C CLAYTON;TRANSPORTE;D
4316;SEI LA OQ ESSA PUTA FEAZ;44906;200;C.C CLAYTON;MERCADO;D
4313;TIO DA JAQUELINE;44906;280;C.C CLAYTON;FINAN. BRADESCO JAQUE;D
4321;COND;44906;351,48;C.C CLAYTON;CASA;D
4312;EDUCACAO ;44906;1720;C.C CLAYTON;EDUCAÇÃO;D
4322;IIMPOSTOS OUT;44906;1964,9;C.C CLAYTON;IMPOSTOS E TAXAS;D
4318;INVESTIMENTOS;44906;6831;INVESTIMENTOS;C.C CLAYTON;D
4314;MERCADO;44905;531,03;C.C CLAYTON;MERCADO;D
4311;ALUGUEL;44905;2000;C.C CLAYTON;CASA;D
4308;ROUPAS STEVEN;44902;118,9;C.C CLAYTON;ROUPAS;D
4307;JAQUELINE;44902;200;C.C CLAYTON;OUTROS;D
4306;CONTADOR;44902;370;C.C CLAYTON;IMPOSTOS E TAXAS;D
4310;INVESTIMENTOS;44902;10000;C.C CLAYTON;INVESTIMENTOS;D
4309;SALARIO;44902;16000;SALÁRIO - CLAYTON;C.C CLAYTON;E
4305;UBER;44901;166,21;C.C CLAYTON;TRANSPORTE;D
4301;GORDICE;44900;28,66;CARTÃO DE CRÉDITO;GORDÍCE;D
4299;MERCADO;44900;381,99;C.C CLAYTON;MERCADO;D
4304;MERCADO;44900;396,85;C.C CLAYTON;MERCADO;D
4303;CREDPAGO;44900;455;INVESTIMENTOS;RENEG. ITAÚ (CLAYTON);D
4300;TRANSP;44900;458;C.C CLAYTON;TRANSPORTE;D
4302;PORRA QUINTO ADNAR;44900;554;INVESTIMENTOS;RENEG. ITAÚ (CLAYTON);D
4298;COMIDA;44897;307,9;INVESTIMENTOS;GORDÍCE;D
4297;CARTAO CRED;44897;2036,05;INVESTIMENTOS;FAT. CARTÃO DE CRÉDITO;D
4296;TRANSPORTE;44895;350;C.C CLAYTON;TRANSPORTE;D
4295;MERCADO;44895;629,13;C.C CLAYTON;MERCADO;D
4294;CARTAO CRD;44892;128,99;C.C CLAYTON;FAT. CARTÃO DE CRÉDITO;D
4293;CORRETAOTRERA;44892;200;INVESTIMENTOS;OUTROS;D
4292;OUTROOS;44892;1318,24;C.C CLAYTON;OUTROS;D
4290;UBER;44885;80;C.C CLAYTON;TRANSPORTE;D
4291;MINDMEISTER;44885;90;C.C CLAYTON;OUTROS;D
4288;MERCADO;44885;170;C.C CLAYTON;MERCADO;D
4289;GORDICE;44885;273;C.C CLAYTON;GORDÍCE;D
4287;GORDICE;44882;50;C.C CLAYTON;GORDÍCE;D
4286;DETRAN E DARE;44882;477;C.C CLAYTON;OUTROS;D
4283;COMIDA;44881;20,75;C.C CLAYTON;GORDÍCE;D
4285;BARBEARIA;44881;50;C.C CLAYTON;BELEZA;D
4284;SUPERMERCADO;44881;90,3;C.C CLAYTON;MERCADO;D
4282;UBER;44881;162;C.C CLAYTON;TRANSPORTE;D
4281;CELUALR;44880;100;C.C CLAYTON;CELULAR;D
4280;VIAGEM SP;44880;1077,24;C.C CLAYTON;OUTROS;D
4279;C6;44880;9577,71;C.C CLAYTON;INVESTIMENTOS;D
4278;CARTAO CRED;44876;66,97;C.C CLAYTON;FAT. CARTÃO DE CRÉDITO;D
4276;TRANSP;44876;158,36;C.C CLAYTON;TRANSPORTE;D
4275;COMIDA;44876;158,36;C.C CLAYTON;GORDÍCE;D
4272;TEMA;44876;400;C.C CLAYTON;OUTROS;D
4277;CARD CRED;44876;2783,39;C.C CLAYTON;FAT. CARTÃO DE CRÉDITO;D
4273;PGO ELG;44876;16000;SALÁRIO - CLAYTON;C.C CLAYTON;E
4271;TRANSPORTER;44875;200;C.C CLAYTON;TRANSPORTE;D
4270;UBER;44873;80;C.C CLAYTON;TRANSPORTE;D
4269;IFOOD;44871;97,72;C.C CLAYTON;GORDÍCE;D
4265;CONTADOR;44870;150;C.C CLAYTON;IMPOSTOS E TAXAS;D
4268;GORDICE;44870;200;C.C CLAYTON;GORDÍCE;D
4264;CELESC;44870;213,16;C.C CLAYTON;LUZ;D
4261;JAQUE TIO;44870;215;C.C CLAYTON;FINAN. BRADESCO JAQUE;D
4257;LELELE;44870;250;C.C CLAYTON;OUTROS;D
4266;ABRIR O CNAE DA EMPRES;44870;300;C.C CLAYTON;OUTROS;D
4258;QUIONTO ANDAR;44870;553,28;C.C CLAYTON;RENEG. ITAÚ (CLAYTON);D
4262;CARRO;44870;954,38;C.C CLAYTON;PARCELA DO CARRO;D
4259;MERCADO;44870;1024;C.C CLAYTON;MERCADO;D
4260;EDUCACAO NOV;44870;1593,7;C.C CLAYTON;EDUCAÇÃO;D
4263;CASA;44870;2000;C.C CLAYTON;CASA;D
4252;UBER;44869;61,86;C.C CLAYTON;TRANSPORTE;D
4253;GORDICE;44869;212,84;C.C CLAYTON;GORDÍCE;D
4254;MERCADO;44869;301,97;C.C CLAYTON;MERCADO;D
4255;TOKIO;44869;402;C.C CLAYTON;RENEG. ITAÚ (CLAYTON);D
4256;CONDOMINIO;44869;714,95;C.C CLAYTON;CASA;D
4251;MERCADO;44867;300;C.C CLAYTON;MERCADO;D
4250;CARTAO NU;44867;487,69;C.C CLAYTON;FAT. CARTÃO DE CRÉDITO;D
4249;TRANSPORTE;44866;126,17;C.C CLAYTON;TRANSPORTE;D
4248;MERCADO;44866;174;C.C CLAYTON;MERCADO;D
4246;INTERNET;44866;236,03;C.C CLAYTON;INTERNET;D
4247;DIVIDAS;44866;961,4;C.C CLAYTON;RENEG. ITAÚ (CLAYTON);D
4245;VENDA DA CASA;44865;16000;JAF - REMUNERAÇÃO/OUTROS;C.C CLAYTON;E
4267;IMPOSTOS OUT;44864;1411,54;C.C CLAYTON;IMPOSTOS E TAXAS;D
4240;CELUALR;44863;100;C.C CLAYTON;CELULAR;D
4241;CARTAO;44863;206,12;C.C CLAYTON;FAT. CARTÃO DE CRÉDITO;D
4243;ALMOCO;44863;400;C.C CLAYTON;GORDÍCE;D
4242;TRANSPORTE;44863;550;C.C CLAYTON;TRANSPORTE;D
4244;OUTROS;44863;810;C.C CLAYTON;OUTROS;D
4239;CARRO;44847;954,34;C.C CLAYTON;PARCELA DO CARRO;D
4234;ONIBUS;44846;150;C.C CLAYTON;TRANSPORTE;D
4232;HONORARIOS GUI;44846;150;C.C CLAYTON;IMPOSTOS E TAXAS;D
4235;INTERNET;44846;236,03;C.C CLAYTON;INTERNET;D
4237;LUZ;44846;280,48;C.C CLAYTON;LUZ;D
4228;FATURA CARTAO;44846;399,38;C.C CLAYTON;FAT. CARTÃO DE CRÉDITO;D
4224;MK ACADEMY;44846;400;C.C CLAYTON;EDUCAÇÃO;D
4233;HOTEL;44846;500;C.C CLAYTON;TRANSPORTE;D
4229;UBER;44846;500;C.C CLAYTON;TRANSPORTE;D
4238;IMPOSTOS;44846;1420,22;C.C CLAYTON;IMPOSTOS E TAXAS;D
4236;SEI LA;44846;1510;C.C CLAYTON;OUTROS;D
4230;CASA;44846;2000;C.C CLAYTON;CASA;D
4231;PAGAMENTO ELG;44846;16000;SALÁRIO - CLAYTON;C.C CLAYTON;E
4222;ROUPA;44841;500;C.C CLAYTON;ROUPAS;D
4223;FATURA CARD CRED;44841;587,02;C.C CLAYTON;FAT. CARTÃO DE CRÉDITO;D
4227;FACULDADE JAQUE E VAN;44841;1193,7;C.C CLAYTON;EDUCAÇÃO;D
4226;AVIAO;44841;1300;C.C CLAYTON;TRANSPORTE;D
4225;FATURA CARTA;44841;2398,41;C.C CLAYTON;FAT. CARTÃO DE CRÉDITO;D
4219;CELULAR;44834;100;C.C CLAYTON;CELULAR;D
4220;UBER;44834;200;C.C CLAYTON;TRANSPORTE;D
4221;INTERNET;44834;230;C.C CLAYTON;INTERNET;D
4218;GORDICE AO LONGO DO MES;44832;400;C.C CLAYTON;GORDÍCE;D
4217;TRANSPORTE;44832;565;C.C CLAYTON;TRANSPORTE;D
4213;CARTAO NU;44822;684,47;C.C CLAYTON;FAT. CARTÃO DE CRÉDITO;D
4214;MERCADO;44822;855;C.C CLAYTON;MERCADO;D
4215;MERCADO SL;44822;900;C.C CLAYTON;MERCADO;D
4216;CARRO;44822;990;C.C CLAYTON;PARCELA DO CARRO;D
4208;UBER;44814;25;C.C CLAYTON;TRANSPORTE;D
4209;MERCADO;44814;150;C.C CLAYTON;MERCADO;D
4207;MERCAI;44814;200;C.C CLAYTON;MERCADO;D
4210;CONDOMINIO;44814;350;C.C CLAYTON;CASA;D
4212;FACULDADE E VAN JAQUE;44814;1193,7;C.C CLAYTON;EDUCAÇÃO;D
4211;CASA;44814;2000;C.C CLAYTON;CASA;D
4203;MERCADO;44812;260;C.C CLAYTON;MERCADO;D
4204;LUZ;44812;320;C.C CLAYTON;LUZ;D
4206;CARTAO;44812;1424,18;C.C CLAYTON;FAT. CARTÃO DE CRÉDITO;D
4205;SALARIO;44812;12000;SALÁRIO - CLAYTON;C.C CLAYTON;E
4202;GUI;44810;150;C.C CLAYTON;IMPOSTOS E TAXAS;D
4200;TRANSP;44806;180;C.C CLAYTON;TRANSPORTE;D
4199;MERCADO;44803;200;C.C CLAYTON;MERCADO;D
4197;UBER;44803;205,91;C.C CLAYTON;TRANSPORTE;D
4196;INTERNET;44803;230;C.C CLAYTON;INTERNET;D
4198;REST;44803;389,27;C.C CLAYTON;GORDÍCE;D
4193;TRANSP;44795;30,93;C.C CLAYTON;TRANSPORTE;D
4192;EDUCACAO;44795;343,7;C.C CLAYTON;EDUCAÇÃO;D
4194;GIASSI;44795;485,25;C.C CLAYTON;MERCADO;D
4195;IMPOSTOS;44795;534;C.C CLAYTON;IMPOSTOS E TAXAS;D
4190;CARD CRED;44795;1183,89;C.C CLAYTON;FAT. CARTÃO DE CRÉDITO;D
4189;MERCADO;44793;410;C.C CLAYTON;MERCADO;D
4191;IMPOSTOS;44793;1028,96;C.C CLAYTON;IMPOSTOS E TAXAS;D
4188;JAQUE;44790;200;C.C CLAYTON;MERCADO;D
4187;PARCELA CARRO;44789;990;C.C CLAYTON;PARCELA DO CARRO;D
4182;UBER;44786;82,16;C.C CLAYTON;TRANSPORTE;D
4185;UBER;44786;90;C.C CLAYTON;TRANSPORTE;D
4186;COMIDA;44786;200;C.C CLAYTON;GORDÍCE;D
4183;GORDICE;44786;310,73;C.C CLAYTON;GORDÍCE;D
4184;CARD CRED;44786;608;C.C CLAYTON;FAT. CARTÃO DE CRÉDITO;D
4181;ALUGUEKL;44786;2000;C.C CLAYTON;CASA;D
4177;GUI;44781;150;C.C CLAYTON;IMPOSTOS E TAXAS;D
4179;CAU;44781;500;JAF - REMUNERAÇÃO/OUTROS;C.C CLAYTON;E
4151;SALARIO;44781;12000;SALÁRIO - CLAYTON;C.C CLAYTON;E
4180;TRANSP;44779;141;C.C CLAYTON;TRANSPORTE;D
4174;CAU;44779;500;C.C CLAYTON;OUTROS;D
4173;MERCADO;44779;530;C.C CLAYTON;MERCADO;D
4176;FACUL;44779;850;C.C CLAYTON;EDUCAÇÃO;D
4178;CARD CRED;44778;455;C.C CLAYTON;FAT. CARTÃO DE CRÉDITO;D
4172;345,03;44776;345,03;C.C CLAYTON;LUZ;D
4170;CELULAR;44773;50;C.C CLAYTON;CELULAR;D
4171;GORDICE;44773;190;C.C CLAYTON;GORDÍCE;D
4168;INTERNET;44773;230;C.C CLAYTON;INTERNET;D
4169;UBER;44773;280;C.C CLAYTON;TRANSPORTE;D
4167;MERCAD;44768;328,11;C.C CLAYTON;MERCADO;D
4166;COMIDA;44766;35;C.C CLAYTON;MERCADO;D
4165;TRANSPO;44765;170;C.C CLAYTON;MERCADO;D
4164;MERCADO;44764;200;C.C CLAYTON;MERCADO;D
4162;NU;44763;56,6;C.C CLAYTON;FAT. CARTÃO DE CRÉDITO;D
4163;UBER;44763;125,87;C.C CLAYTON;TRANSPORTE;D
4161;IMPOSTOS;44762;1311,54;C.C CLAYTON;IMPOSTOS E TAXAS;D
4159;VAN;44761;340;C.C CLAYTON;EDUCAÇÃO;D
4158;MERCADO;44761;500;C.C CLAYTON;MERCADO;D
4160;MERCADO SEI LA;44761;1220;C.C CLAYTON;MERCADO;D
4146;CABERLO;44750;54;C.C CLAYTON;BELEZA;D
4149;CONTADOR;44750;150;C.C CLAYTON;IMPOSTOS E TAXAS;D
4148;UBER ;44750;230;C.C CLAYTON;TRANSPORTE;D
4150;MERCADO;44750;280;C.C CLAYTON;MERCADO;D
4147;CARD CRED;44750;300;C.C CLAYTON;FAT. CARTÃO DE CRÉDITO;D
4145;COMIDA;44750;310;C.C CLAYTON;GORDÍCE;D
4155;CONDOMINIO;44750;345;C.C CLAYTON;CASA;D
4153;CARTAO NUBANK;44750;508,01;C.C CLAYTON;FAT. CARTÃO DE CRÉDITO;D
4156;FACULDADE JAQUE;44750;950;C.C CLAYTON;EDUCAÇÃO;D
4154;PARCELA CARRO;44750;1002,33;C.C CLAYTON;PARCELA DO CARRO;D
4157;CASA;44750;2000;C.C CLAYTON;CASA;D
4152;CARTAO CRED;44750;2918,18;C.C CLAYTON;FAT. CARTÃO DE CRÉDITO;D
